    #, H, K, L,  Seconds,  Monitor, Detector,     dead,       i1,       i2,       i3,       i4,   normlz,    Foils,     TEMP,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,  keith_I,  keith_V,    CTEMP,    Timer,  tempsec,     pd17,     pd18, agi34410,  agidaq1,  agidaq2,  agidaq3,  agidaq4,   CTEMPB
  814, 0.0000000, -0.0000000, 2.8266660,   1.3400,  0.81139,        0,        0,  0.00148,        0,        0,        0, 13280.913,        0,        0,        0,       79,     5960,     3323,    10776,     6390,        0,    20960,      643,      324,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  815, 0.0000000, 0.0000005, 2.8283329,   1.3200,  0.79872,        0,        0,  0.00144,        0,        0,        0, 13223.658,        0,        0,        0,       87,     5855,     3209,    10562,     6257,        0,    20618,      655,      306,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  816, 0.0000000, -0.0000000, 2.8299997,   1.3000,  0.78983,        0,        0,  0.00144,        0,        0,        0, 13524.429,        0,        0,        0,       63,     5851,     3164,    10682,     6161,        0,    20333,      666,      295,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  817, 0.0000000, 0.0000005, 2.8316663,   1.2700,  0.77306,        0,        0,  0.00142,        0,        0,        0, 13044.266,        0,        0,        0,       74,     5570,     3299,    10084,     6182,        0,    20147,      629,      268,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  818, 0.0000000, -0.0000000, 2.8333328,   1.2500,  0.75946,        0,        0,  0.00136,        0,        0,        0, 12938.14,        0,        0,        0,       81,     5446,     3089,     9826,     6020,        0,    19750,      627,      273,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  819, 0.0000000, -0.0000000, 2.8350007,   1.2300,  0.74292,        0,        0,  0.00135,        0,        0,        0, 13020.244,        0,        0,        0,       61,     5260,     3057,     9673,     5885,        0,    19210,      513,      303,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  820, 0.0000000, 0.0000005, 2.8366670,   1.2000,  0.72353,        0,        0,  0.00132,        0,        0,        0, 13081.697,        0,        0,        0,       54,     5163,     3018,     9465,     5790,        0,    18690,      490,      254,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  821, 0.0000000, -0.0000000, 2.8383332,   1.1800,  0.71213,        0,        0,  0.00129,        0,        0,        0, 13017.286,        0,        0,        0,       56,     4987,     2849,     9270,     5565,        0,    18459,      561,      247,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  822, 0.0000000, -0.0000000, 2.8400006,   1.1600,  0.69875,        0,        0,  0.00128,        0,        0,        0, 13044.723,        0,        0,        0,       55,     4910,     2903,     9115,     5584,        0,    17823,      549,      257,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  823, 0.0000000, 0.0000005, 2.8416666,   1.1400,  0.68488,        0,        0,  0.00126,        0,        0,        0, 12974.536,        0,        0,        0,       53,     4866,     2835,     8886,     5401,        0,    17549,      536,      236,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  824, 0.0000000, 0.0000005, 2.8433338,   1.1200,  0.67108,        0,        0,  0.00123,        0,        0,        0, 12785.361,        0,        0,        0,       36,     4586,     2821,     8580,     5425,        0,    17392,      463,      258,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  825, 0.0000000, -0.0000000, 2.8449996,   1.0900,  0.65065,        0,        0,  0.00121,        0,        0,        0, 12940.905,        0,        0,        0,       48,     4540,     2781,     8420,     5312,        0,    16959,      470,      264,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  826, 0.0000000, -0.0000000, 2.8466666,   1.0700,  0.63867,        0,        0,   0.0012,        0,        0,        0, 12613.713,        0,        0,        0,       44,     4384,     2665,     8056,     5074,        0,    16607,      440,      250,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
  827, 0.0000000, -0.0000000, 2.8483335,   1.0500,  0.62688,        0,        0,  0.00116,        0,        0,        0, 12716.947,        0,        0,        0,       38,     4303,     2602,     7972,     4990,        0,    16380,      451,      227,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
